"qry_transcript_id","ref_gene_id","qry_gene_id","ref_gene_name","gene_annotation","ref_transcript_id","ref_transcript_name","class_code","male_log2FoldChange","female_log2FoldChange"
"TU18230","LOC111506339","G10249","extended synaptotagmin-3-like","refseq","XM_023161370.1","extended synaptotagmin-3-like","=",1.33855529833812,1.43599008910536
"TU44987",NA,"G26752","* ---NA---","novel",NA,"---NA---","u",1.15626444134993,0.935519318976815
"TU34179","LOC111512525","G19540","FERM","refseq","XM_023168663.1","FERM, ARHGEF and pleckstrin domain-containing protein 1, transcript variant X1","=",1.24275745835474,0.812430608928577
"TU16755","LOC111505792","G9447","arginase","refseq","XM_023160664.1","arginase, hepatic, transcript variant X1","=",-1.82805970608187,-2.10438180504778
"TU19910","LOC111507001","G11185","eukaryotic translation elongation factor 1 epsilon-1","refseq","XM_023162214.1","eukaryotic translation elongation factor 1 epsilon-1","j",-0.751925982306645,-0.48080987140438
"TU19911","LOC111507002","G11186","protein YIF1B","refseq","XM_023162216.1","protein YIF1B","=",-0.463221569057642,-0.711163866469138
"TU6642","LOC111518298","G3682","cytochrome P450 9e2-like","refseq","XM_023174711.1","cytochrome P450 9e2-like, transcript variant X1","=",1.30334534226901,2.13170761932863
"TU6644","LOC111518298","G3682","cytochrome P450 9e2-like","refseq","XM_023174712.1","cytochrome P450 9e2-like, transcript variant X2","=",1.02010811832131,1.82309100358525
"TU1382","LOC111504431","G711","uncharacterized LOC111504431","refseq","XM_023158981.1","uncharacterized LOC111504431","j",22.0939660885722,32.0291915935268
"TU32465",NA,"G18513","* chromo domain-containing protein cec-1","novel","XP_019873573","chromo domain-containing protein cec-1","u",0.97458147435914,0.859203501321065
"TU32462","LOC111511875","G18510","elongation of very long chain fatty acids protein 7-like","refseq","XM_023167890.1","elongation of very long chain fatty acids protein 7-like","=",-2.16781657384593,-2.51208263395368
"TU35962","LOC111513200","G20647","beta-1","refseq","XM_023169367.1","beta-1,4-galactosyltransferase galt-1-like","k",-0.785738354994331,-1.83510564521582
"TU1602","LOC111505309","G842","uncharacterized LOC111505309","refseq","XM_023160087.1","uncharacterized LOC111505309","=",1.05666468412239,1.14472191256168
"TU41429","LOC111515375","G24160","glutathione S-transferase 1-like","refseq","XM_023171602.1","glutathione S-transferase 1-like","=",-1.22230349117859,-1.27737148510281
"TU25077","LOC111508987","G14113","microtubule-actin cross-linking factor 1","refseq","XM_023164651.1","microtubule-actin cross-linking factor 1","j",1.03532617995587,1.29132976231577
"TU23292","LOC111508316","G13111","zinc finger protein 260-like","refseq","XM_023163765.1","zinc finger protein 260-like, transcript variant X1","j",0.821274304644818,0.780254056723665
"TU23296","LOC111508316","G13111","zinc finger protein 260-like","refseq","XM_023163770.1","zinc finger protein 260-like, transcript variant X6","=",1.36944626612078,1.1759018654187
"TU23299","LOC111508316","G13111","zinc finger protein 260-like","refseq","XM_023163765.1","zinc finger protein 260-like, transcript variant X1","j",1.09569946293477,0.65861927482179
"TU25841","LOC111509263","G14565","esterase FE4-like","refseq","XM_023164976.1","esterase FE4-like","j",1.43635517210422,2.5373897379669
"TU25840","LOC111509264","G14564","venom carboxylesterase-6-like","refseq","XM_023164977.1","venom carboxylesterase-6-like","=",0.833498082585163,1.52395015444524
"TU25843","LOC111509267","G14567","esterase FE4-like","refseq","XM_023164979.1","esterase FE4-like","j",1.25269006032495,2.63731634511559
"TU25846","LOC111509272","G14570","zinc finger protein OZF-like","refseq","XM_023164983.1","zinc finger protein OZF-like","=",-0.975795603547744,-1.19154906062631
"TU29","LOC111511996","G21","facilitated trehalose transporter Tret1-like","refseq","XM_023168422.1","facilitated trehalose transporter Tret1-like","i",4.51726032894492,6.05333911669279
"TU26944","LOC111509705","G15203","dolichyl pyrophosphate Man9GlcNAc2 alpha-1","refseq","XM_023165499.1","dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase","=",-0.633867394860856,-0.69571845927818
"TU26942","LOC111509706","G15201","protein I'm not dead yet","refseq","XM_023165501.1","protein I'm not dead yet, transcript variant X2","j",-13.6460511234898,-25.3767893284659
"TU13504","LOC111504535","G7611","zinc finger protein 236-like","refseq","XM_023159107.1","zinc finger protein 236-like","j",-18.9185829620891,-29.30526092117
"TU19288","LOC111506721","G10813","facilitated trehalose transporter Tret1-like","refseq","XM_023161908.1","facilitated trehalose transporter Tret1-like, transcript variant X1","=",-1.23605876800724,-1.29582274287869
"TU7991","LOC111502309","G4437","glutathione synthetase-like","refseq","XM_023156369.1","glutathione synthetase-like","j",-1.08291292390223,-5.30293456590849
"TU35416","LOC111512990","G20303","immunoglobulin-binding protein 1","refseq","XM_023169150.1","immunoglobulin-binding protein 1","j",0.573290722746876,1.00855036968632
"TU13990","LOC111504714","G7881","ubiquitin-conjugating enzyme E2 J1-like","refseq","XM_023159392.1","ubiquitin-conjugating enzyme E2 J1-like","j",-0.814917561566763,-0.867004212813711
"TU2823","LOC111510848","G1509","colorectal mutant cancer protein","refseq","XM_023166805.1","colorectal mutant cancer protein","j",0.768641757993498,1.23086650161452
"TU2821","LOC111510848","G1507","colorectal mutant cancer protein","refseq","XM_023166805.1","colorectal mutant cancer protein","c",0.524798919209582,0.941186195863744
"TU38907","LOC111514338","G22506","parathyroid hormone/parathyroid hormone-related peptide receptor-like","refseq","XM_023170576.1","parathyroid hormone/parathyroid hormone-related peptide receptor-like","=",-1.42547077013995,-0.991571649418946
"TU38904","LOC111514336","G22504","myrosinase 1-like","refseq","XM_023170573.1","myrosinase 1-like","j",-2.48845200982445,-4.76793660739951
"TU38903","LOC111514336","G22504","myrosinase 1-like","refseq","XM_023170573.1","myrosinase 1-like","=",-5.40955331143043,-4.82759971291489
"TU36578","LOC111513429","G21010","uncharacterized LOC111513429","refseq","XR_002723214.1","uncharacterized LOC111513429","k",1.49143068065712,0.830110433270212
"TU32053","LOC111511704","G18241","L-xylulose reductase-like","refseq","XM_023167739.1","L-xylulose reductase-like","c",-0.894920488493589,-1.22313958695311
"TU25402","LOC111509102","G14296","uncharacterized LOC111509102","refseq","XM_023164793.1","uncharacterized LOC111509102, transcript variant X1","x",2.11904645567867,1.42086676608816
"TU36681","LOC111513471","G21073","myelin expression factor 2","refseq","XM_023169691.1","myelin expression factor 2","=",0.478640194454704,0.402222217336051
"TU44722","LOC111516782","G26542","multidrug resistance-associated protein 4-like","refseq","XM_023172897.1","multidrug resistance-associated protein 4-like","k",-1.19553554446918,-1.86263071064217
"TU31500","LOC111511485","G17907","26S proteasome non-ATPase regulatory subunit 9","refseq","XM_023167495.1","26S proteasome non-ATPase regulatory subunit 9, transcript variant X1","j",1.02459743952072,1.79381672832749
"TU30366","LOC111511040","G17214","ejaculatory bulb-specific protein 3-like","refseq","XM_023167047.1","ejaculatory bulb-specific protein 3-like","j",1.03591690384961,2.087355680144
"TU1818","LOC111506326","G976","cytochrome P450 4d8-like","refseq","XM_023161362.1","cytochrome P450 4d8-like","=",1.55673979184798,0.914959975637498
"TU1817",NA,"G975","* cytochrome P450 4d2-like","novel","KAG5891040","cytochrome P450 4d2-like","u",2.17294255961801,1.55375375322972
"TU29070","LOC111510517","G16440","heterogeneous nuclear ribonucleoprotein L-like","refseq","XM_023166440.1","heterogeneous nuclear ribonucleoprotein L-like","c",0.709950779759662,0.512544744928292
"TU7761","LOC111502221","G4316","exoglucanase B-like","refseq","XM_023156235.1","exoglucanase B-like","=",-5.43955376405103,-7.22827985268133
"TU17928","LOC111506220","G10082","peripheral plasma membrane protein CASK","refseq","XM_023161233.1","peripheral plasma membrane protein CASK","j",-0.528842442795752,-0.585692069329914
"TU16039","LOC111505516","G9039","acyl-CoA synthetase family member 3","refseq","XM_023160342.1","acyl-CoA synthetase family member 3, mitochondrial","j",1.15535161504334,1.52504874732109
"TU13717","LOC111504610","G7712","solute carrier family 2","refseq","XM_023159254.1","solute carrier family 2, facilitated glucose transporter member 8-like, transcript variant X1","=",-0.97230246722125,-2.6936233905849
"TU28801","LOC111510403","G16285","putative inorganic phosphate cotransporter","refseq","XM_023166314.1","putative inorganic phosphate cotransporter","j",-6.44386059344652,-7.83331420282324
"TU37971","LOC111513951","G21900","non-specific lipid-transfer protein-like 1","refseq","XM_023170175.1","non-specific lipid-transfer protein-like 1","=",-1.11872519415032,-1.63139321248945
"TU43376","LOC111516200","G25519","uncharacterized LOC111516200","refseq","XR_002723643.1","uncharacterized LOC111516200","k",2.06824820780739,3.64639616010898
"TU43374","LOC111516198","G25517","trypsin-like","refseq","XM_023172374.1","trypsin-like","k",-7.82785217330825,-9.86550579999975
"TU9447",NA,"G5295","* longitudinals lacking protein, isoforms H/M/V ","novel","XP_023020003","longitudinals lacking protein, isoforms H/M/V isoform X44","u",0.36976471174505,0.334393144351066
"TU27549","LOC111509937","G15555","indole-3-acetaldehyde oxidase-like","refseq","XM_023165792.1","indole-3-acetaldehyde oxidase-like","j",-2.99966461883464,-5.26890859436685
"TU5026","LOC111517658","G2795","uncharacterized LOC111517658","refseq","XM_023173865.1","uncharacterized LOC111517658","=",-4.44752376364848,-1.80495557129163
"TU5027","LOC111517657","G2796","uncharacterized LOC111517657","refseq","XM_023173864.1","uncharacterized LOC111517657","=",-5.42920888360851,-7.04851542775392
"TU26366","LOC111509493","G14876","uncharacterized LOC111509493","refseq","XR_002722646.1","uncharacterized LOC111509493","=",-2.96445054953954,-3.28132316087711
"TU22410","LOC111507952","G12603","uncharacterized LOC111507952","refseq","XR_002722459.1","uncharacterized LOC111507952, transcript variant X2","j",0.900419780156149,1.68240706856949
"TU22417","LOC111507955","G12609","signal recognition particle 54 kDa protein","refseq","XM_023163346.1","signal recognition particle 54 kDa protein","j",-0.54915514551169,-0.427496077990681
"TU21857","LOC111507754","G12279","uncharacterized LOC111507754","refseq","XM_023163100.1","uncharacterized LOC111507754","j",0.837290478672683,1.10115412162049
"TU8277",NA,"G4597","* general transcription factor II-I repeat domain-containing protein 2B-like","novel","KAF2894955","general transcription factor II-I repeat domain-containing protein 2B-like","u",-1.32029965749208,-2.75762989392109
"TU31","LOC111511996","G23","facilitated trehalose transporter Tret1-like","refseq","XM_023168422.1","facilitated trehalose transporter Tret1-like","=",4.5627303660781,5.70625044813982
"TU43272","LOC111516154","G25435","extended synaptotagmin-2-like","refseq","XM_023172333.1","extended synaptotagmin-2-like","=",0.83619060078845,1.19136307968528
"TU14756","LOC111504985","G8305","trafficking protein particle complex subunit 2-like protein","refseq","XM_023159720.1","trafficking protein particle complex subunit 2-like protein","c",-0.513457979213655,-0.629161940223738
"TU17225","LOC111505983","G9718","uncharacterized LOC111505983","refseq","XM_023160900.1","uncharacterized LOC111505983","k",-1.03563331563567,-0.80510720248198
"TU42190","LOC111515699","G24685","28S ribosomal protein S2","refseq","XM_023171907.1","28S ribosomal protein S2, mitochondrial","=",-0.64074375488592,-0.628522089114811
"TU12348","LOC111504034","G6892","eukaryotic translation initiation factor 3 subunit D","refseq","XM_023158510.1","eukaryotic translation initiation factor 3 subunit D","x",-0.990412580880553,-1.13660109044135
"TU546","LOC111517841","G289","neprilysin-1-like","refseq","XM_023174126.1","neprilysin-1-like","=",0.756660878794144,1.32330109444673
"TU4482","LOC111517376","G2471","diacylglycerol kinase epsilon","refseq","XM_023173517.1","diacylglycerol kinase epsilon","=",0.781317877020025,0.571408741909227
"TU5689","LOC111517898","G3136","vinculin","refseq","XM_023174186.1","vinculin, transcript variant X4","=",0.783228143864983,0.90290532727263
"TU2335",NA,"G1263","* ---NA---","novel",NA,"---NA---","r",1.45797576157233,1.70191344224695
"TU2330","LOC111508780","G1259","uncharacterized LOC111508780","refseq","XM_023164394.1","uncharacterized LOC111508780","j",1.31236487964406,1.39386592128454
"TU31775","LOC111511584","G18070","lysosomal alpha-mannosidase-like","refseq","XM_023167610.1","lysosomal alpha-mannosidase-like","e",-1.34482805066321,-1.39711252529322
"TU23212","LOC111508283","G13067","zinc finger protein 91-like","refseq","XM_023163723.1","zinc finger protein 91-like, transcript variant X2","=",0.72713782654318,0.793410607768682
"TU26532","LOC111509557","G14977","hydroxyacylglutathione hydrolase","refseq","XM_023165322.1","hydroxyacylglutathione hydrolase, mitochondrial","m",0.913957534191938,0.58152611203868
"TU32345",NA,"G18433","* ---NA---","novel",NA,"---NA---","u",1.81835347178098,0.965054315446545
"TU37647","LOC111513839","G21700","dehydrogenase/reductase SDR family member 4-like","refseq","XM_023170059.1","dehydrogenase/reductase SDR family member 4-like","j",0.854015896564173,1.24779768533016
"TU27665","LOC111509987","G15625","U6 snRNA-associated Sm-like protein LSm4","refseq","XM_023165850.1","U6 snRNA-associated Sm-like protein LSm4","=",-0.280039123513458,-0.295803081654172
"TU13230","LOC111504429","G7453","39S ribosomal protein L43","refseq","XM_023158976.1","39S ribosomal protein L43, mitochondrial","=",-0.925065098150896,-0.539404088084196
"TU12187","LOC111503981","G6816","facilitated trehalose transporter Tret1-2 homolog","refseq","XM_023158434.1","facilitated trehalose transporter Tret1-2 homolog, transcript variant X2","=",1.59166686646183,1.015132652302
"TU12189","LOC111503981","G6816","facilitated trehalose transporter Tret1-2 homolog","refseq","XM_023158433.1","facilitated trehalose transporter Tret1-2 homolog, transcript variant X1","=",-23.9590074613252,-33.8198452501305
"TU24583","LOC111508810","G13835","UDP-glucuronosyltransferase 1-3-like","refseq","XM_023164426.1","UDP-glucuronosyltransferase 1-3-like","j",-1.07697678270535,-2.34860320150823
"TU21951","LOC111507782","G12327","eukaryotic translation initiation factor 3 subunit E-like","refseq","XM_023163137.1","eukaryotic translation initiation factor 3 subunit E-like","=",0.795571077524872,0.867553143226569
"TU26988","LOC111509722","G15228","putative polypeptide N-acetylgalactosaminyltransferase 9","refseq","XM_023165522.1","putative polypeptide N-acetylgalactosaminyltransferase 9","=",-5.54250738315244,-7.61443780487183
"TU28724","LOC111510377","G16247","zinc finger protein GLIS2 homolog","refseq","XM_023166286.1","zinc finger protein GLIS2 homolog","=",-1.24693530278287,-1.52259656913295
"TU28720","LOC111510379","G16243","nucleoporin p54","refseq","XM_023166288.1","nucleoporin p54","=",0.428948820184042,0.612450996391933
"TU832","LOC111502440","G429","GTP-binding protein REM 1-like","refseq","XM_023156529.1","GTP-binding protein REM 1-like","=",1.19820950232677,1.13707980924673
