"qry_transcript_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","ref_gene_id","qry_gene_id","ref_gene_name","gene_annotation","ref_transcript_id","ref_transcript_name","class_code"
"TU43730",24.8723415519388,-8.47613935992457,1.51684809665842,4.52671935424076e-09,1.46182459278134e-07,NA,"G25784","* peroxidase-like","novel","XP_023023759","peroxidase-like","u"
"TU7607",458.651011651303,1.71378760972038,0.339984149009133,1.81972164867327e-08,5.23406951684423e-07,"LOC111502154","G4226","uncharacterized LOC111502154","refseq","XR_002721693.1","uncharacterized LOC111502154","i"
"TU475",389.02739778277,1.04088971112266,0.383440605812401,0.000500201156072321,0.00455408409722696,"LOC111517438","G244","uncharacterized LOC111517438","refseq","XR_002723819.1","uncharacterized LOC111517438","o"
"TU44421",7015.53656213884,-16.7709360143476,1.42578822424561,3.52928977811826e-32,4.46329924068865e-29,"LOC111516651","G26316","uncharacterized LOC111516651","refseq","XR_002723701.1","uncharacterized LOC111516651","k"
"TU37457",1771.16445017941,-0.86757355364441,0.484327025315871,0.00885217917007476,0.0483478451077753,"LOC111513768","G21577","juvenile hormone acid O-methyltransferase-like","refseq","XM_023169995.1","juvenile hormone acid O-methyltransferase-like","k"
"TU37451",4971.1649728821,-1.31227204684374,0.163214134214168,7.60502161397128e-17,1.12085438854936e-14,"LOC111513765","G21573","la-related protein 1B","refseq","XM_023169992.1","la-related protein 1B","j"
"TU37450",2428.07121145057,-0.906302801742398,0.305826384200804,0.000295723649268165,0.00291881922102446,"LOC111513765","G21572","la-related protein 1B","refseq","XM_023169992.1","la-related protein 1B","j"
"TU37453",345.064272886227,-1.0147935224005,0.538716184901359,0.00500854473726162,0.0308104484355256,"LOC111513765","G21573","la-related protein 1B","refseq","XM_023169992.1","la-related protein 1B","e"
"TU37452",308.072532735585,-1.2401651330339,0.359768289695425,3.14866631709889e-05,0.00042187393812558,"LOC111513765","G21573","la-related protein 1B","refseq","XM_023169992.1","la-related protein 1B","j"
"TU45088",73.240424204527,-0.758490903074681,0.326510230645698,0.00310702252742758,0.0209435541893519,NA,"G26826","* piggyBac transposable element-derived protein 3-like ","novel","CAF4940775","piggyBac transposable element-derived protein 3-like isoform X1","u"
"TU44289",774.467762845224,-3.95480292499199,5.35965736691507,0.0074355858672713,0.0421310461541414,NA,"G26221","* stress response protein NST1-like","novel","KAG5874407","stress response protein NST1-like","u"
"TU44287",62.4247622004411,0.661458644377167,0.30299876846858,0.00612736520424033,0.0361174598507048,"LOC111516601","G26220","uncharacterized LOC111516601","refseq","XM_023172749.1","uncharacterized LOC111516601","j"
"TU44285",81.0312881345129,0.913446126046581,0.519950755034616,0.0085141365181084,0.0469463021175699,NA,"G26218","* ---NA---","novel",NA,"---NA---","u"
"TU31317",140.083925307511,1.11914750154921,0.306070507945232,1.6708955519201e-05,0.000243787827381748,"LOC111511418","G17791","uncharacterized LOC111511418","refseq","XR_002722922.1","uncharacterized LOC111511418","k"
"TU1770",6037.51341760136,-0.473599807218634,0.13447574193395,0.000186466917149315,0.00197148031820974,"LOC111506115","G936","FHA domain-containing protein DDL","refseq","XM_023161090.1","FHA domain-containing protein DDL","="
"TU1771",7073.43413000635,-0.4479946734292,0.181619587136176,0.00629009249285743,0.0368991150815476,"LOC111506033","G937","CREB-binding protein-like","refseq","XM_023160962.1","CREB-binding protein-like","="
"TU34895",5565.21186861346,0.923261517687848,0.290520519962553,0.000136028988001043,0.00149800012516654,"LOC111512788","G19978","RNA-binding protein 40","refseq","XM_023168946.1","RNA-binding protein 40","j"
"TU34899",322.111082722772,-0.82986274885667,0.284371446018798,0.000415348883544782,0.00387883221307518,"LOC111512790","G19980","ubiquitin carboxyl-terminal hydrolase 8-like","refseq","XM_023168949.1","ubiquitin carboxyl-terminal hydrolase 8-like","j"
"TU22289",729.031943795848,1.51246574722059,1.14747271062726,0.00534607304260882,0.0324019091595225,"LOC111507905","G12529","anosmin-1-like","refseq","XM_023163287.1","anosmin-1-like","k"
"TU35149",3718.08512694854,-0.669654361397903,0.166235658786179,1.06578266657655e-05,0.00016327840430038,"LOC111512875","G20133","probable pseudouridine-5'-phosphatase","refseq","XM_023169038.1","probable pseudouridine-5'-phosphatase","="
"TU28246",498.802278344967,1.0014871331198,0.518218280246891,0.00460704125745129,0.0288337237319796,"LOC111510193","G15948","uncharacterized LOC111510193","refseq","XM_023166083.1","uncharacterized LOC111510193, transcript variant X1","j"
"TU34232",4.86621063380551,18.4815766160584,4.06028348591914,1.69808678209197e-06,3.15506133673619e-05,"LOC111512540","G19564","uncharacterized LOC111512540","refseq","XR_002723085.1","uncharacterized LOC111512540","x"
"TU28247",37855.7565475718,1.16727853347111,0.354048322180837,5.93354325963358e-05,0.000731059541321481,"LOC111510194","G15949","LIM domain and actin-binding protein 1","refseq","XM_023166089.1","LIM domain and actin-binding protein 1, transcript variant X4","="
"TU34789",4584.68047781292,-9.52087734914821,1.28307250114721,6.94356904812245e-14,6.31590907105783e-12,"LOC111512753","G19918","cathepsin L-like proteinase","refseq","XM_023168901.1","cathepsin L-like proteinase","k"
"TU3194",51.1922232055253,22.8147266098473,3.98659597061704,3.51018775002365e-09,1.15933783110301e-07,"LOC111512773","G1720","MORN repeat-containing protein 3-like","refseq","XM_023168928.1","MORN repeat-containing protein 3-like","j"
"TU9225",2560.33635788478,0.564713917527056,0.194135837585014,0.00108051476963134,0.00874313746720887,NA,"G5153","* calponin homology domain-containing protein DDB_G0272472 ","novel","KAG5865899","calponin homology domain-containing protein DDB_G0272472 isoform X1","u"
"TU9105",20.4338707688293,-3.52680988911735,1.99716724637928,0.000342085219708683,0.00329916579420891,"LOC111502773","G5086","uncharacterized LOC111502773","refseq","XM_023156927.1","uncharacterized LOC111502773","j"
"TU9106",1150.09742880501,-0.621705608297601,0.210019071573823,0.000728354881744931,0.00627018550371724,"LOC111502778","G5087","mRNA-capping enzyme-like","refseq","XM_023156931.1","mRNA-capping enzyme-like","="
"TU22903",978.544085053817,-0.707428071066409,0.304670946222662,0.00364347192610181,0.0238330144843943,"LOC111508130","G12885","putative zinc finger and SCAN domain-containing protein 5C","refseq","XM_023163554.1","putative zinc finger and SCAN domain-containing protein 5C","x"
"TU39503",19791.6137806402,29.0416354676961,3.98563267773457,5.56027911208232e-14,5.12906311317824e-12,"LOC111514586","G22875","cell surface glycoprotein 1-like","refseq","XM_023170845.1","cell surface glycoprotein 1-like","j"
"TU39507",239.78760668829,-2.04630428039117,0.912779719474437,0.000354632592198292,0.00340093349915407,"LOC111514589","G22879","probable cytochrome P450 12a5","refseq","XM_023170848.1","probable cytochrome P450 12a5, mitochondrial","j"
"TU23050",2710.59810990637,-0.850045901801668,0.323854959865344,0.00100260180510378,0.00823171226967309,"LOC111508207","G12971","origin recognition complex subunit 1","refseq","XM_023163645.1","origin recognition complex subunit 1","j"
"TU23053",7929.49148850992,-13.2902948268495,0.965664250966973,3.03426957793027e-43,1.98259174221964e-39,"LOC111508210","G12974","cytosolic beta-glucosidase-like","refseq","XM_023163648.1","cytosolic beta-glucosidase-like","="
"TU23054",21192.3600147536,-11.7100128421509,0.811961745018364,2.89036449372417e-47,3.77712832039875e-43,"LOC111508212","G12975","cytosolic beta-glucosidase-like","refseq","XM_023163649.1","cytosolic beta-glucosidase-like","="
"TU23058",203.801009714275,-11.6900283156916,1.4598532278365,8.68738827626396e-16,1.07100745277564e-13,"LOC111508212","G12978","cytosolic beta-glucosidase-like","refseq","XM_023163649.1","cytosolic beta-glucosidase-like","x"
"TU23059",86.5836217425385,-10.5235520552434,1.40395778936048,4.65629668551634e-14,4.35669344293515e-12,"LOC111508210","G12979","cytosolic beta-glucosidase-like","refseq","XM_023163648.1","cytosolic beta-glucosidase-like","i"
"TU20888",478.934895443422,1.18954235972008,0.625553130513671,0.00327049926442292,0.0218129726373658,"LOC111507368","G11732","uncharacterized LOC111507368","refseq","XR_002722386.1","uncharacterized LOC111507368","="
"TU5732",2401.31742897704,2.9827444568459,0.541684346011321,4.26570728349641e-10,1.74929694918612e-08,"LOC111517917","G3161","uncharacterized LOC111517917","refseq","XM_023174213.1","uncharacterized LOC111517917, transcript variant X2","="
"TU5733",188.024955281177,-1.41044960170253,0.770437498456375,0.00245934000307052,0.017316085754378,"LOC111517917","G3161","uncharacterized LOC111517917","refseq","XM_023174212.1","uncharacterized LOC111517917, transcript variant X1","c"
"TU20778",183.725172544225,-7.88672012771541,1.31922442316957,3.30037782718766e-10,1.39727875094023e-08,"LOC111507337","G11674","equilibrative nucleoside transporter 3-like","refseq","XR_002722383.1","equilibrative nucleoside transporter 3-like, transcript variant X8","j"
"TU20776",2279.8650343818,-4.93590244546365,1.19794782897011,1.99716093102385e-07,4.50758187333674e-06,"LOC111507338","G11673","equilibrative nucleoside transporter 3-like","refseq","XM_023162634.1","equilibrative nucleoside transporter 3-like","="
"TU20777",634.472957110305,-8.03257359151168,1.43776660810939,3.20015360217444e-09,1.07689975810856e-07,"LOC111507337","G11673","equilibrative nucleoside transporter 3-like","refseq","XM_023162632.1","equilibrative nucleoside transporter 3-like, transcript variant X4","j"
"TU31367",65.7445207729414,-9.12939407642891,3.63705042847163,0.000112816538605869,0.00127533436548573,"LOC111511438","G17820","uncharacterized LOC111511438","refseq","XM_023167451.1","uncharacterized LOC111511438","j"
"TU27907",116.76471420855,-24.3119434223269,4.04296708866,5.28261420695892e-10,2.12846461839278e-08,"LOC111510062","G15767","uncharacterized protein DDB_G0290685-like","refseq","XM_023165920.1","uncharacterized protein DDB_G0290685-like","j"
"TU27904",739.457967142098,-5.30764670176434,1.28320993720854,2.15429464853051e-07,4.83439996571207e-06,"LOC111510062","G15767","uncharacterized protein DDB_G0290685-like","refseq","XM_023165920.1","uncharacterized protein DDB_G0290685-like","k"
"TU26908",899.276096537556,-3.28314271296395,1.54050507872553,0.000155914858623563,0.00168657185226142,"LOC111509688","G15184","broad-complex core protein","refseq","XM_023165479.1","broad-complex core protein, transcript variant X10","n"
"TU10964",14224.6354486294,13.6211118341376,2.24728315154456,8.85487372230312e-10,3.37691118102307e-08,"LOC111503492","G6125","uncharacterized LOC111503492","refseq","XM_023157799.1","uncharacterized LOC111503492, transcript variant X3","j"
"TU10965",6176.21481638175,-26.3403729296946,2.72399326518649,1.02309575734587e-22,3.45771086818857e-20,"LOC111503492","G6125","uncharacterized LOC111503492","refseq","XM_023157799.1","uncharacterized LOC111503492, transcript variant X3","j"
"TU24259",45.972911682994,-21.3303424988054,4.04841892666407,5.07577681009703e-08,1.29974365815182e-06,"LOC111508676","G13660","peptide transporter family 1-like","refseq","XM_023164255.1","peptide transporter family 1-like","n"
"TU24258",11.0627489599407,-2.35561028304591,0.694486232144522,8.8397282962675e-06,0.000137630146198122,"LOC111508676","G13660","peptide transporter family 1-like","refseq","XM_023164255.1","peptide transporter family 1-like","j"
"TU33788",140.690520861626,-1.63394578404693,0.584049111641063,0.000143928846752936,0.00157658186870693,NA,"G19330","* ---NA---","novel",NA,"---NA---","u"
"TU15877",1374.3934882945,-6.49992591949268,1.05021371858866,1.76310186555244e-11,9.93112723234454e-10,"LOC111505459","G8948","uncharacterized LOC111505459","refseq","XM_023160268.1","uncharacterized LOC111505459","j"
"TU15874",13.5106690596051,-1.62290992129079,1.0743837995647,0.00318559451932392,0.0213483841941154,"LOC111505457","G8946","uncharacterized LOC111505457","refseq","XM_023160266.1","uncharacterized LOC111505457","j"
"TU21026",186.840751200918,1.05449582824279,0.628959183148909,0.00719586031754613,0.0410754961981768,"LOC111507426","G11814","uncharacterized LOC111507426","refseq","XM_023162720.1","uncharacterized LOC111507426, transcript variant X1","="
"TU12472",6.4855971024701,-2.08649246629292,1.90272730142244,0.00364043261223435,0.0238262971836453,"LOC111504080","G6969","adult-specific cuticular protein ACP-22-like","refseq","XM_023158567.1","adult-specific cuticular protein ACP-22-like","j"
"TU12479",7208.89979075381,-1.63607797152208,0.387420629564761,9.16178739465546e-07,1.81770603755097e-05,"LOC111504081","G6973","adult-specific cuticular protein ACP-20-like","refseq","XR_002721951.1","adult-specific cuticular protein ACP-20-like, transcript variant X3","="
"TU35818",17.1053680881918,-7.9508375618472,1.53485488693316,2.24130869561383e-08,6.28079100091813e-07,NA,"G20565","* ---NA---","novel",NA,"---NA---","u"
"TU38574",46.9141387666483,1.19308085261248,0.693625538773695,0.00481883620068966,0.02984009704815,NA,"G22296","* potassium voltage-gated channel subfamily H member 6-like","novel","KAG5865209","potassium voltage-gated channel subfamily H member 6-like","u"
"TU25618",16.2870084880296,-2.64138350232867,1.87658605837368,0.00122741131494718,0.00971913415293664,"LOC111509190","G14425","mucin-5AC-like","refseq","XM_023164882.1","mucin-5AC-like","n"
"TU25610",1507.87701265571,-1.19793379555687,0.868288336391867,0.00903001203170056,0.0490849379721205,"LOC111509190","G14425","mucin-5AC-like","refseq","XM_023164882.1","mucin-5AC-like","n"
"TU15295",361.269755196022,-12.5296863128621,2.1800286176133,5.7003002032675e-09,1.80658503774373e-07,"LOC111505248","G8629","glucose dehydrogenase [FAD","refseq","XM_023160026.1","glucose dehydrogenase [FAD, quinone]-like","j"
"TU15127",14500.0895101714,-1.28236936919185,0.219524154003792,3.66324202642685e-10,1.52977986660018e-08,"LOC111505167","G8533","DNA ligase 1-like","refseq","XM_023159934.1","DNA ligase 1-like","="
"TU28691",2518.02738552668,-0.9686492846939,0.33769517884955,0.000354218052065733,0.00339778921291534,"LOC111510356","G16226","PQ-loop repeat-containing protein 1","refseq","XM_023166260.1","PQ-loop repeat-containing protein 1, transcript variant X2","="
"TU23315",1206.46633769709,-0.819403706016509,0.413862379456575,0.00643112115907167,0.0375428918453724,"LOC111508325","G13117","hepatocyte nuclear factor 4-gamma","refseq","XM_023163780.1","hepatocyte nuclear factor 4-gamma, transcript variant X3","="
"TU23314",1660.26833742621,-1.17254740131047,0.349012881548865,4.71606112438897e-05,0.000601067816386688,"LOC111508325","G13117","hepatocyte nuclear factor 4-gamma","refseq","XM_023163783.1","hepatocyte nuclear factor 4-gamma, transcript variant X6","="
"TU28528",19.1935258059492,-5.25627980735703,5.99467668190676,0.00452224858148831,0.0284031500655694,"LOC111510283","G16117","uncharacterized LOC111510283","refseq","XM_023166190.1","uncharacterized LOC111510283","k"
"TU18064",2792.48774252797,-0.782022435803097,0.134130990974354,6.31640421378185e-10,2.51654787395431e-08,"LOC111506257","G10149","serine/threonine-protein phosphatase 5","refseq","XM_023161273.1","serine/threonine-protein phosphatase 5","j"
"TU18061",1936.25393768598,-0.580054161273411,0.204216660100573,0.00126145365705543,0.00993695954462087,"LOC111506254","G10146","small integral membrane protein 8","refseq","XM_023161270.1","small integral membrane protein 8","="
"TU18069",10.0719354162097,-2.57086538229808,1.53736136964458,0.000732076551129608,0.00629807529306235,NA,"G10154","* dynactin subunit 1","novel","XP_023020056","dynactin subunit 1","u"
